Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,Latitude,Longitude
Shanghai,Mainland China,1/30/20 16:00,112.0,1.0,5.0,2020-01-30,,
Fujian,Mainland China,1/30/20 16:00,101.0,,,2020-01-30,,
Guangxi,Mainland China,1/30/20 16:00,78.0,,2.0,2020-01-30,,
Yunnan,Mainland China,1/30/20 16:00,70.0,,,2020-01-30,,
Hebei,Mainland China,1/30/20 16:00,65.0,1.0,,2020-01-30,,
Shaanxi,Mainland China,1/30/20 16:00,63.0,,,2020-01-30,,
Hainan,Mainland China,1/30/20 16:00,46.0,1.0,1.0,2020-01-30,,
Heilongjiang,Mainland China,1/30/20 16:00,44.0,2.0,,2020-01-30,,
Liaoning,Mainland China,1/30/20 16:00,41.0,,1.0,2020-01-30,,
Shanxi,Mainland China,1/30/20 16:00,35.0,,1.0,2020-01-30,,
Tianjin,Mainland China,1/30/20 16:00,31.0,,,2020-01-30,,
Gansu,Mainland China,1/30/20 16:00,26.0,,,2020-01-30,,
Inner Mongolia,Mainland China,1/30/20 16:00,19.0,,,2020-01-30,,
Ningxia,Mainland China,1/30/20 16:00,17.0,,,2020-01-30,,
Jilin,Mainland China,1/30/20 16:00,14.0,,1.0,2020-01-30,,
Xinjiang,Mainland China,1/30/20 16:00,14.0,,,2020-01-30,,
Guizhou,Mainland China,1/30/20 16:00,12.0,,1.0,2020-01-30,,
Hong Kong,Hong Kong,1/30/20 16:00,10.0,,,2020-01-30,,
Taiwan,Taiwan,1/30/20 16:00,9.0,,,2020-01-30,,
Qinghai,Mainland China,1/30/20 16:00,8.0,,,2020-01-30,,
Macau,Macau,1/30/20 16:00,7.0,,,2020-01-30,,
Tibet,Mainland China,1/30/20 16:00,1.0,,,2020-01-30,,
Washington,US,1/30/20 16:00,1.0,,,2020-01-30,,
Illinois,US,1/30/20 16:00,1.0,,,2020-01-30,,
California,US,1/30/20 16:00,2.0,,,2020-01-30,,
Arizona,US,1/30/20 16:00,1.0,,,2020-01-30,,
,Japan,1/30/20 16:00,11.0,,1.0,2020-01-30,,
,Thailand,1/30/20 16:00,14.0,,5.0,2020-01-30,,
,South Korea,1/30/20 16:00,4.0,,,2020-01-30,,
,Singapore,1/30/20 16:00,10.0,,,2020-01-30,,
,Vietnam,1/30/20 16:00,2.0,,,2020-01-30,,
,France,1/30/20 16:00,5.0,,,2020-01-30,,
,Nepal,1/30/20 16:00,1.0,,,2020-01-30,,
,Malaysia,1/30/20 16:00,8.0,,,2020-01-30,,
Ontario,Canada,1/30/20 16:00,2.0,,,2020-01-30,,
British Columbia,Canada,1/30/20 16:00,1.0,,,2020-01-30,,
,Cambodia,1/30/20 16:00,1.0,,,2020-01-30,,
,Sri Lanka,1/30/20 16:00,1.0,,,2020-01-30,,
New South Wales,Australia,1/30/20 16:00,4.0,,2.0,2020-01-30,,
Victoria,Australia,1/30/20 16:00,2.0,,,2020-01-30,,
Queensland,Australia,1/30/20 16:00,3.0,,,2020-01-30,,
Bavaria,Germany,1/30/20 16:00,4.0,,,2020-01-30,,
,Finland,1/30/20 16:00,1.0,,,2020-01-30,,
,United Arab Emirates,1/30/20 16:00,4.0,,,2020-01-30,,
,Philippines,1/30/20 16:00,1.0,,,2020-01-30,,
,India,1/30/20 16:00,1.0,,,2020-01-30,,
Hubei,Mainland China,1/31/2020 23:59,5806.0,204.0,141.0,2020-01-31,,
Zhejiang,Mainland China,1/31/2020 23:59,538.0,,14.0,2020-01-31,,
Guangdong,Mainland China,1/31/2020 23:59,436.0,,11.0,2020-01-31,,
Henan,Mainland China,1/31/2020 23:59,352.0,2.0,3.0,2020-01-31,,
Hunan,Mainland China,1/31/2020 23:59,332.0,,2.0,2020-01-31,,
Jiangxi,Mainland China,1/31/2020 23:59,240.0,,7.0,2020-01-31,,
Anhui,Mainland China,1/31/2020 23:59,237.0,,3.0,2020-01-31,,
Chongqing,Mainland China,1/31/2020 23:59,211.0,,1.0,2020-01-31,,
Shandong,Mainland China,1/31/2020 23:59,184.0,,2.0,2020-01-31,,
Sichuan,Mainland China,1/31/2020 23:59,177.0,1.0,1.0,2020-01-31,,
Jiangsu,Mainland China,1/31/2020 23:59,168.0,,5.0,2020-01-31,,
Beijing,Mainland China,1/31/2020 23:59,139.0,1.0,5.0,2020-01-31,,
Shanghai,Mainland China,1/31/2020 23:59,135.0,1.0,9.0,2020-01-31,,
Fujian,Mainland China,1/31/2020 23:59,120.0,,,2020-01-31,,
Guangxi,Mainland China,1/31/2020 23:59,87.0,,2.0,2020-01-31,,
Shaanxi,Mainland China,1/31/2020 23:59,87.0,,,2020-01-31,,
Yunnan,Mainland China,1/31/2020 23:59,83.0,,1.0,2020-01-31,,
Hebei,Mainland China,1/31/2020 23:59,82.0,1.0,,2020-01-31,,
Heilongjiang,Mainland China,1/31/2020 23:59,59.0,2.0,,2020-01-31,,
Hainan,Mainland China,1/31/2020 23:59,52.0,1.0,1.0,2020-01-31,,
Liaoning,Mainland China,1/31/2020 23:59,48.0,,1.0,2020-01-31,,
Shanxi,Mainland China,1/31/2020 23:59,39.0,,1.0,2020-01-31,,
Tianjin,Mainland China,1/31/2020 23:59,32.0,,,2020-01-31,,
Guizhou,Mainland China,1/31/2020 23:59,29.0,,2.0,2020-01-31,,
Gansu,Mainland China,1/31/2020 23:59,29.0,,,2020-01-31,,
Ningxia,Mainland China,1/31/2020 23:59,21.0,,,2020-01-31,,
Inner Mongolia,Mainland China,1/31/2020 23:59,20.0,,1.0,2020-01-31,,
Xinjiang,Mainland China,1/31/2020 23:59,17.0,,,2020-01-31,,
Jilin,Mainland China,1/31/2020 23:59,14.0,,1.0,2020-01-31,,
Hong Kong,Hong Kong,1/31/2020 23:59,12.0,,,2020-01-31,,
Taiwan,Taiwan,1/31/2020 23:59,10.0,,,2020-01-31,,
Qinghai,Mainland China,1/31/2020 23:59,8.0,,,2020-01-31,,
Macau,Macau,1/31/2020 23:59,7.0,,,2020-01-31,,
Tibet,Mainland China,1/31/2020 23:59,1.0,,,2020-01-31,,
,Thailand,1/31/2020 23:59,19.0,,5.0,2020-01-31,,
,Japan,1/31/2020 23:59,15.0,,1.0,2020-01-31,,
,Singapore,1/31/2020 23:59,13.0,,,2020-01-31,,
,South Korea,1/31/2020 23:59,11.0,,,2020-01-31,,
,Malaysia,1/31/2020 23:59,8.0,,,2020-01-31,,
,France,1/31/2020 23:59,5.0,,,2020-01-31,,
Bavaria,Germany,1/31/2020 23:59,5.0,,,2020-01-31,,
New South Wales,Australia,1/31/2020 23:59,4.0,,2.0,2020-01-31,,
,United Arab Emirates,1/31/2020 23:59,4.0,,,2020-01-31,,
Victoria,Australia,1/31/2020 23:59,3.0,,,2020-01-31,,
Illinois,US,1/31/2020 23:59,2.0,,,2020-01-31,,
California,US,1/31/2020 23:59,2.0,,,2020-01-31,,
,Vietnam,1/31/2020 23:59,2.0,,,2020-01-31,,
Ontario,Canada,1/31/2020 23:59,2.0,,,2020-01-31,,
Queensland,Australia,1/31/2020 23:59,2.0,,,2020-01-31,,
,Italy,1/31/2020 23:59,2.0,,,2020-01-31,,
,UK,1/31/2020 23:59,2.0,,,2020-01-31,,
,Russia,1/31/2020 23:59,2.0,,,2020-01-31,,
Washington,US,1/31/2020 23:59,1.0,,,2020-01-31,,
Arizona,US,1/31/2020 23:59,1.0,,,2020-01-31,,
,Nepal,1/31/2020 23:59,1.0,,,2020-01-31,,
British Columbia,Canada,1/31/2020 23:59,1.0,,,2020-01-31,,
,Cambodia,1/31/2020 23:59,1.0,,,2020-01-31,,
,Sri Lanka,1/31/2020 23:59,1.0,,,2020-01-31,,
,Finland,1/31/2020 23:59,1.0,,,2020-01-31,,
,Philippines,1/31/2020 23:59,1.0,,,2020-01-31,,
,India,1/31/2020 23:59,1.0,,,2020-01-31,,
,Sweden,1/31/2020 23:59,1.0,,,2020-01-31,,
Hubei,Mainland China,2/1/2020 11:53,7153.0,249.0,168.0,2020-02-01,,
Zhejiang,Mainland China,2/1/2020 10:53,599.0,0.0,21.0,2020-02-01,,
Guangdong,Mainland China,2/1/2020 14:23,535.0,0.0,14.0,2020-02-01,,
Henan,Mainland China,2/1/2020 1:52,422.0,2.0,3.0,2020-02-01,,
Hunan,Mainland China,2/1/2020 11:03,389.0,0.0,8.0,2020-02-01,,
Anhui,Mainland China,2/1/2020 13:33,297.0,0.0,5.0,2020-02-01,,
Jiangxi,Mainland China,2/1/2020 1:52,286.0,0.0,9.0,2020-02-01,,
Chongqing,Mainland China,2/1/2020 8:43,247.0,1.0,3.0,2020-02-01,,
Sichuan,Mainland China,2/1/2020 1:52,207.0,1.0,3.0,2020-02-01,,
Shandong,Mainland China,2/1/2020 7:51,206.0,0.0,3.0,2020-02-01,,
Jiangsu,Mainland China,2/1/2020 14:03,202.0,0.0,6.0,2020-02-01,,
Shanghai,Mainland China,2/1/2020 6:05,169.0,1.0,10.0,2020-02-01,,
Beijing,Mainland China,2/1/2020 9:17,168.0,1.0,9.0,2020-02-01,,
Fujian,Mainland China,2/1/2020 5:37,144.0,0.0,0.0,2020-02-01,,
Shaanxi,Mainland China,2/1/2020 5:37,101.0,0.0,0.0,2020-02-01,,
Guangxi,Mainland China,2/1/2020 1:52,100.0,0.0,2.0,2020-02-01,,
Hebei,Mainland China,2/1/2020 1:52,96.0,1.0,0.0,2020-02-01,,
Yunnan,Mainland China,2/1/2020 15:53,93.0,0.0,2.0,2020-02-01,,
Heilongjiang,Mainland China,2/1/2020 10:33,80.0,2.0,2.0,2020-02-01,,
Liaoning,Mainland China,2/1/2020 15:23,64.0,0.0,1.0,2020-02-01,,
Hainan,Mainland China,2/1/2020 8:43,62.0,1.0,1.0,2020-02-01,,
Shanxi,Mainland China,2/1/2020 1:52,47.0,0.0,1.0,2020-02-01,,
Tianjin,Mainland China,2/1/2020 15:43,41.0,0.0,0.0,2020-02-01,,
Gansu,Mainland China,2/1/2020 15:43,40.0,0.0,0.0,2020-02-01,,
Guizhou,Mainland China,1/31/2020 15:20,29.0,0.0,2.0,2020-02-01,,
Ningxia,Mainland China,2/1/2020 2:13,26.0,0.0,0.0,2020-02-01,,
Inner Mongolia,Mainland China,2/1/2020 5:37,23.0,0.0,1.0,2020-02-01,,
,Japan,2/1/2020 18:53,20.0,0.0,1.0,2020-02-01,,
,Thailand,1/31/2020 10:37,19.0,0.0,5.0,2020-02-01,,
Xinjiang,Mainland China,2/1/2020 5:37,18.0,0.0,0.0,2020-02-01,,
Jilin,Mainland China,2/1/2020 1:52,17.0,0.0,1.0,2020-02-01,,
,Singapore,2/1/2020 5:37,16.0,0.0,0.0,2020-02-01,,
Hong Kong,Hong Kong,2/1/2020 5:37,13.0,0.0,0.0,2020-02-01,,
,South Korea,2/1/2020 10:43,12.0,0.0,0.0,2020-02-01,,
Taiwan,Taiwan,1/31/2020 15:20,10.0,0.0,0.0,2020-02-01,,
Qinghai,Mainland China,2/1/2020 5:37,9.0,0.0,0.0,2020-02-01,,
,Malaysia,1/31/2020 8:15,8.0,0.0,0.0,2020-02-01,,
,Germany,2/1/2020 18:33,8.0,0.0,0.0,2020-02-01,,
Macau,Macau,1/31/2020 8:15,7.0,0.0,0.0,2020-02-01,,
,France,2/1/2020 1:52,6.0,0.0,0.0,2020-02-01,,
,Vietnam,2/1/2020 7:38,6.0,0.0,1.0,2020-02-01,,
New South Wales,Australia,2/1/2020 18:12,4.0,0.0,2.0,2020-02-01,,
Victoria,Australia,2/1/2020 18:12,4.0,0.0,0.0,2020-02-01,,
,United Arab Emirates,1/31/2020 8:15,4.0,0.0,0.0,2020-02-01,,
Queensland,Australia,2/1/2020 18:12,3.0,0.0,0.0,2020-02-01,,
Ontario,Canada,2/1/2020 18:12,3.0,0.0,0.0,2020-02-01,,
,Italy,1/31/2020 8:15,2.0,0.0,0.0,2020-02-01,,
,Russia,1/31/2020 16:13,2.0,0.0,0.0,2020-02-01,,
,UK,2/1/2020 1:52,2.0,0.0,0.0,2020-02-01,,
"Chicago, IL",US,2/1/2020 19:43,2.0,0.0,0.0,2020-02-01,,
South Australia,Australia,2/1/2020 18:12,1.0,0.0,0.0,2020-02-01,,
,Cambodia,1/31/2020 8:15,1.0,0.0,0.0,2020-02-01,,
British Columbia,Canada,2/1/2020 18:12,1.0,0.0,0.0,2020-02-01,,
,Finland,1/31/2020 8:15,1.0,0.0,0.0,2020-02-01,,
,India,1/31/2020 8:15,1.0,0.0,0.0,2020-02-01,,
Tibet,Mainland China,2/1/2020 1:52,1.0,0.0,0.0,2020-02-01,,
,Nepal,1/31/2020 8:15,1.0,0.0,0.0,2020-02-01,,
,Philippines,2/1/2020 17:43,1.0,0.0,0.0,2020-02-01,,
,Spain,2/1/2020 2:13,1.0,0.0,0.0,2020-02-01,,
,Sri Lanka,1/31/2020 8:15,1.0,0.0,0.0,2020-02-01,,
,Sweden,2/1/2020 2:13,1.0,0.0,0.0,2020-02-01,,
"Boston, MA",US,2/1/2020 19:43,1.0,0.0,0.0,2020-02-01,,
"Los Angeles, CA",US,2/1/2020 19:53,1.0,0.0,0.0,2020-02-01,,
"Orange, CA",US,2/1/2020 19:53,1.0,0.0,0.0,2020-02-01,,
"Santa Clara, CA",US,2/1/2020 19:53,1.0,0.0,0.0,2020-02-01,,
"Seattle, WA",US,2/1/2020 19:43,1.0,0.0,0.0,2020-02-01,,
"Tempe, AZ",US,2/1/2020 19:43,1.0,0.0,0.0,2020-02-01,,
Hubei,Mainland China,2020-02-02T23:43:02,11177.0,350.0,295.0,2020-02-02,,
Zhejiang,Mainland China,2020-02-02T18:03:05,661.0,0.0,32.0,2020-02-02,,
Guangdong,Mainland China,2020-02-02T18:03:05,632.0,0.0,15.0,2020-02-02,,
Henan,Mainland China,2020-02-02T18:03:05,493.0,2.0,10.0,2020-02-02,,
Hunan,Mainland China,2020-02-02T18:03:05,463.0,0.0,16.0,2020-02-02,,
Anhui,Mainland China,2020-02-02T18:03:05,340.0,0.0,7.0,2020-02-02,,
Jiangxi,Mainland China,2020-02-02T18:03:05,333.0,0.0,12.0,2020-02-02,,
Chongqing,Mainland China,2020-02-02T23:33:02,300.0,2.0,7.0,2020-02-02,,
Jiangsu,Mainland China,2020-02-02T18:03:05,236.0,0.0,7.0,2020-02-02,,
Sichuan,Mainland China,2020-02-02T18:03:05,231.0,1.0,11.0,2020-02-02,,
Shandong,Mainland China,2020-02-02T18:03:05,230.0,0.0,6.0,2020-02-02,,
Beijing,Mainland China,2020-02-02T08:43:02,191.0,1.0,9.0,2020-02-02,,
Shanghai,Mainland China,2020-02-02T05:53:02,182.0,1.0,10.0,2020-02-02,,
Fujian,Mainland China,2020-02-02T03:43:01,159.0,0.0,0.0,2020-02-02,,
Shaanxi,Mainland China,2020-02-02T03:23:14,116.0,0.0,0.0,2020-02-02,,
Guangxi,Mainland China,2020-02-02T00:23:13,111.0,0.0,2.0,2020-02-02,,
Yunnan,Mainland China,2020-02-02T18:03:05,105.0,0.0,3.0,2020-02-02,,
Hebei,Mainland China,2020-02-02T02:53:02,104.0,1.0,3.0,2020-02-02,,
Heilongjiang,Mainland China,2020-02-02T03:23:14,95.0,2.0,2.0,2020-02-02,,
Liaoning,Mainland China,2020-02-02T18:03:05,70.0,0.0,1.0,2020-02-02,,
Shanxi,Mainland China,2020-02-02T23:23:13,66.0,0.0,3.0,2020-02-02,,
Hainan,Mainland China,2020-02-02T18:03:05,64.0,1.0,4.0,2020-02-02,,
Gansu,Mainland China,2020-02-02T23:43:02,51.0,0.0,3.0,2020-02-02,,
Tianjin,Mainland China,2020-02-02T09:43:01,48.0,0.0,1.0,2020-02-02,,
Guizhou,Mainland China,2020-02-02T01:03:32,38.0,0.0,2.0,2020-02-02,,
Ningxia,Mainland China,2020-02-02T01:43:02,28.0,0.0,0.0,2020-02-02,,
Inner Mongolia,Mainland China,2020-02-02T03:43:01,27.0,0.0,1.0,2020-02-02,,
Jilin,Mainland China,2020-02-02T02:33:02,23.0,0.0,1.0,2020-02-02,,
Xinjiang,Mainland China,2020-02-02T00:43:02,21.0,0.0,0.0,2020-02-02,,
,Japan,2020-02-01T18:53:03,20.0,0.0,1.0,2020-02-02,,
,Thailand,2020-01-31T10:37:00,19.0,0.0,5.0,2020-02-02,,
,Singapore,2020-02-02T01:03:32,18.0,0.0,0.0,2020-02-02,,
Hong Kong,Hong Kong,2020-02-02T23:53:02,15.0,0.0,0.0,2020-02-02,,
,South Korea,2020-02-02T02:23:13,15.0,0.0,0.0,2020-02-02,,
Qinghai,Mainland China,2020-02-02T05:33:03,11.0,0.0,0.0,2020-02-02,,
,Germany,2020-02-02T18:03:05,10.0,0.0,0.0,2020-02-02,,
Taiwan,Taiwan,2020-01-31T15:20:56,10.0,0.0,0.0,2020-02-02,,
Macau,Macau,2020-02-02T04:23:14,8.0,0.0,0.0,2020-02-02,,
,Malaysia,2020-01-31T08:15:53,8.0,0.0,0.0,2020-02-02,,
,France,2020-02-01T01:52:40,6.0,0.0,0.0,2020-02-02,,
,Vietnam,2020-02-01T07:38:12,6.0,0.0,1.0,2020-02-02,,
,United Arab Emirates,2020-02-02T05:43:01,5.0,0.0,0.0,2020-02-02,,
New South Wales,Australia,2020-02-01T18:12:49,4.0,0.0,2.0,2020-02-02,,
Victoria,Australia,2020-02-01T18:12:49,4.0,0.0,0.0,2020-02-02,,
Ontario,Canada,2020-02-01T18:12:49,3.0,0.0,0.0,2020-02-02,,
Queensland,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,2020-02-02,,
South Australia,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,2020-02-02,,
,India,2020-02-02T06:03:08,2.0,0.0,0.0,2020-02-02,,
,Italy,2020-01-31T08:15:53,2.0,0.0,0.0,2020-02-02,,
,Philippines,2020-02-02T03:33:07,2.0,1.0,0.0,2020-02-02,,
,Russia,2020-01-31T16:13:45,2.0,0.0,0.0,2020-02-02,,
,UK,2020-02-01T01:52:40,2.0,0.0,0.0,2020-02-02,,
"Chicago, IL",US,2020-02-01T19:43:03,2.0,0.0,0.0,2020-02-02,,
,Cambodia,2020-01-31T08:15:53,1.0,0.0,0.0,2020-02-02,,
British Columbia,Canada,2020-02-01T18:12:49,1.0,0.0,0.0,2020-02-02,,
,Finland,2020-01-31T08:15:53,1.0,0.0,0.0,2020-02-02,,
Tibet,Mainland China,2020-02-01T01:52:40,1.0,0.0,0.0,2020-02-02,,
,Nepal,2020-01-31T08:15:53,1.0,0.0,0.0,2020-02-02,,
,Spain,2020-02-01T23:43:02,1.0,0.0,0.0,2020-02-02,,
,Sri Lanka,2020-01-31T08:15:53,1.0,0.0,0.0,2020-02-02,,
,Sweden,2020-02-01T02:13:26,1.0,0.0,0.0,2020-02-02,,
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-02,,
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-02,,
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-02,,
"Santa Clara, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-02,,
"Seattle, WA",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-02,,
"Tempe, AZ",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-02,,
Hubei,Mainland China,2020-02-03T23:23:03,13522.0,414.0,386.0,2020-02-03,,
Guangdong,Mainland China,2020-02-03T12:53:02,725.0,0.0,21.0,2020-02-03,,
Zhejiang,Mainland China,2020-02-03T13:33:02,724.0,0.0,43.0,2020-02-03,,
Henan,Mainland China,2020-02-03T17:11:34,566.0,2.0,16.0,2020-02-03,,
Hunan,Mainland China,2020-02-03T11:03:10,521.0,0.0,22.0,2020-02-03,,
Anhui,Mainland China,2020-02-03T17:11:34,408.0,0.0,14.0,2020-02-03,,
Jiangxi,Mainland China,2020-02-03T01:33:02,391.0,0.0,18.0,2020-02-03,,
Chongqing,Mainland China,2020-02-03T23:43:02,337.0,2.0,9.0,2020-02-03,,
Jiangsu,Mainland China,2020-02-03T11:03:10,271.0,0.0,8.0,2020-02-03,,
Shandong,Mainland China,2020-02-03T17:11:34,259.0,0.0,7.0,2020-02-03,,
Sichuan,Mainland China,2020-02-03T11:23:23,254.0,1.0,14.0,2020-02-03,,
Beijing,Mainland China,2020-02-03T09:23:05,212.0,1.0,12.0,2020-02-03,,
Shanghai,Mainland China,2020-02-03T07:03:12,203.0,1.0,10.0,2020-02-03,,
Fujian,Mainland China,2020-02-03T11:33:13,179.0,0.0,1.0,2020-02-03,,
Shaanxi,Mainland China,2020-02-03T02:33:02,128.0,0.0,0.0,2020-02-03,,
Guangxi,Mainland China,2020-02-03T12:33:02,127.0,0.0,7.0,2020-02-03,,
Heilongjiang,Mainland China,2020-02-03T07:13:19,121.0,2.0,2.0,2020-02-03,,
Yunnan,Mainland China,2020-02-03T23:23:03,117.0,0.0,5.0,2020-02-03,,
Hebei,Mainland China,2020-02-03T00:23:14,113.0,1.0,3.0,2020-02-03,,
Liaoning,Mainland China,2020-02-03T17:11:34,74.0,0.0,1.0,2020-02-03,,
Shanxi,Mainland China,2020-02-03T23:13:11,74.0,0.0,2.0,2020-02-03,,
Hainan,Mainland China,2020-02-03T17:11:34,72.0,1.0,4.0,2020-02-03,,
Tianjin,Mainland China,2020-02-03T13:53:03,60.0,0.0,1.0,2020-02-03,,
Gansu,Mainland China,2020-02-03T23:03:08,55.0,0.0,3.0,2020-02-03,,
Guizhou,Mainland China,2020-02-03T01:03:22,46.0,0.0,2.0,2020-02-03,,
Inner Mongolia,Mainland China,2020-02-03T03:03:09,34.0,0.0,1.0,2020-02-03,,
Jilin,Mainland China,2020-02-03T00:53:03,31.0,0.0,1.0,2020-02-03,,
Ningxia,Mainland China,2020-02-03T08:33:03,31.0,0.0,1.0,2020-02-03,,
Xinjiang,Mainland China,2020-02-03T01:13:21,24.0,0.0,0.0,2020-02-03,,
,Japan,2020-02-01T18:53:03,20.0,0.0,1.0,2020-02-03,,
,Thailand,2020-01-31T10:37:00,19.0,0.0,5.0,2020-02-03,,
,Singapore,2020-02-02T01:03:32,18.0,0.0,0.0,2020-02-03,,
Hong Kong,Hong Kong,2020-02-02T23:53:02,15.0,0.0,0.0,2020-02-03,,
,South Korea,2020-02-02T02:23:13,15.0,0.0,0.0,2020-02-03,,
Qinghai,Mainland China,2020-02-03T02:43:01,13.0,0.0,0.0,2020-02-03,,
,Germany,2020-02-03T20:53:02,12.0,0.0,0.0,2020-02-03,,
Taiwan,Taiwan,2020-01-31T15:20:56,10.0,0.0,0.0,2020-02-03,,
Macau,Macau,2020-02-02T04:23:14,8.0,0.0,0.0,2020-02-03,,
,Malaysia,2020-01-31T08:15:53,8.0,0.0,0.0,2020-02-03,,
,Vietnam,2020-02-03T21:43:02,8.0,0.0,1.0,2020-02-03,,
,France,2020-02-01T01:52:40,6.0,0.0,0.0,2020-02-03,,
,United Arab Emirates,2020-02-02T05:43:01,5.0,0.0,0.0,2020-02-03,,
New South Wales,Australia,2020-02-01T18:12:49,4.0,0.0,2.0,2020-02-03,,
Victoria,Australia,2020-02-01T18:12:49,4.0,0.0,0.0,2020-02-03,,
Ontario,Canada,2020-02-01T18:12:49,3.0,0.0,0.0,2020-02-03,,
,India,2020-02-03T21:43:02,3.0,0.0,0.0,2020-02-03,,
Queensland,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,2020-02-03,,
South Australia,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,2020-02-03,,
,Italy,2020-01-31T08:15:53,2.0,0.0,0.0,2020-02-03,,
,Philippines,2020-02-02T03:33:07,2.0,1.0,0.0,2020-02-03,,
,Russia,2020-01-31T16:13:45,2.0,0.0,0.0,2020-02-03,,
,UK,2020-02-01T01:52:40,2.0,0.0,0.0,2020-02-03,,
"Chicago, IL",US,2020-02-01T19:43:03,2.0,0.0,0.0,2020-02-03,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,2020-02-03,,
"Santa Clara, CA",US,2020-02-03T00:43:02,2.0,0.0,0.0,2020-02-03,,
,Cambodia,2020-01-31T08:15:53,1.0,0.0,0.0,2020-02-03,,
British Columbia,Canada,2020-02-01T18:12:49,1.0,0.0,0.0,2020-02-03,,
,Finland,2020-01-31T08:15:53,1.0,0.0,0.0,2020-02-03,,
Tibet,Mainland China,2020-02-01T01:52:40,1.0,0.0,0.0,2020-02-03,,
,Nepal,2020-01-31T08:15:53,1.0,0.0,0.0,2020-02-03,,
,Spain,2020-02-01T23:43:02,1.0,0.0,0.0,2020-02-03,,
,Sri Lanka,2020-01-31T08:15:53,1.0,0.0,0.0,2020-02-03,,
,Sweden,2020-02-01T02:13:26,1.0,0.0,0.0,2020-02-03,,
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-03,,
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-03,,
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,2020-02-03,,
"Seattle, WA",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-03,,
"Tempe, AZ",US,2020-02-01T19:43:03,1.0,0.0,0.0,2020-02-03,,
Hubei,Mainland China,2020-02-04T23:43:01,16678.0,479.0,522.0,2020-02-04,,
Zhejiang,Mainland China,2020-02-04T13:03:07,829.0,0.0,62.0,2020-02-04,,
Guangdong,Mainland China,2020-02-04T13:03:07,813.0,0.0,30.0,2020-02-04,,
Henan,Mainland China,2020-02-04T11:53:02,675.0,2.0,27.0,2020-02-04,,
Hunan,Mainland China,2020-02-04T14:03:03,593.0,0.0,31.0,2020-02-04,,
Anhui,Mainland China,2020-02-04T05:33:01,480.0,0.0,20.0,2020-02-04,,
Jiangxi,Mainland China,2020-02-04T14:43:02,476.0,0.0,20.0,2020-02-04,,
Chongqing,Mainland China,2020-02-04T23:43:01,366.0,2.0,9.0,2020-02-04,,
Jiangsu,Mainland China,2020-02-04T11:53:02,308.0,0.0,12.0,2020-02-04,,
Sichuan,Mainland China,2020-02-04T01:43:02,282.0,1.0,14.0,2020-02-04,,
Shandong,Mainland China,2020-02-04T12:03:04,275.0,0.0,11.0,2020-02-04,,
Beijing,Mainland China,2020-02-04T08:33:01,228.0,1.0,23.0,2020-02-04,,
Shanghai,Mainland China,2020-02-04T06:33:02,219.0,1.0,12.0,2020-02-04,,
Fujian,Mainland China,2020-02-04T12:13:11,194.0,0.0,3.0,2020-02-04,,
Heilongjiang,Mainland China,2020-02-04T07:43:01,155.0,2.0,4.0,2020-02-04,,
Shaanxi,Mainland China,2020-02-04T12:33:02,142.0,0.0,2.0,2020-02-04,,
Guangxi,Mainland China,2020-02-04T05:53:01,139.0,0.0,10.0,2020-02-04,,
Hebei,Mainland China,2020-02-04T08:53:01,126.0,1.0,4.0,2020-02-04,,
Yunnan,Mainland China,2020-02-04T23:23:02,122.0,0.0,5.0,2020-02-04,,
Liaoning,Mainland China,2020-02-04T14:13:08,81.0,0.0,2.0,2020-02-04,,
Shanxi,Mainland China,2020-02-04T23:23:02,81.0,0.0,4.0,2020-02-04,,
Hainan,Mainland China,2020-02-04T11:33:03,80.0,1.0,5.0,2020-02-04,,
Tianjin,Mainland China,2020-02-04T13:33:02,67.0,0.0,2.0,2020-02-04,,
Guizhou,Mainland China,2020-02-04T10:43:02,58.0,0.0,2.0,2020-02-04,,
Gansu,Mainland China,2020-02-04T15:43:02,57.0,0.0,4.0,2020-02-04,,
Jilin,Mainland China,2020-02-04T00:23:05,42.0,0.0,1.0,2020-02-04,,
Inner Mongolia,Mainland China,2020-02-04T03:03:07,35.0,0.0,1.0,2020-02-04,,
Ningxia,Mainland China,2020-02-04T02:13:18,34.0,0.0,1.0,2020-02-04,,
